order_id,customer_id,customer_name,product_id,product_name,category,order_date,quantity,price,revenue,region,payment_method,order_month,order_year,customer_id,recency,frequency,monetary,r_score,f_score,m_score,customer_segment
ORD17181,CUST8180,Pooja Joshi,PROD7281,Set Bed,Home Decor,4/4/2026,10,2787,27870,North,Credit Card,April    ,2026,CUST17601,1,1,20268,2,2,2,At Risk
ORD17182,CUST8181,Jasleen Kaur,PROD7282,Electric Kettle,Electronics,4/4/2026,18,8925,160650,West,Cod,April    ,2026,CUST14435,1,1,20280,2,2,2,At Risk
ORD17183,CUST8182,Rahul Sharma,PROD7283,Led Bulb,Electronics,4/4/2026,14,2207,30898,South,Upi,April    ,2026,CUST25390,1,1,20280,2,2,2,At Risk
ORD17184,CUST8183,Priya Verma,PROD7284,Eraser,Stationary,4/4/2026,14,4734,66276,North,Credit Card,April    ,2026,CUST12538,1,1,20280,2,2,2,At Risk
ORD17185,CUST8184,Amit Singh,PROD7285,Thermos,Home,4/4/2026,13,5260,68380,East,Debit Card,April    ,2026,CUST6594,1,1,20292,2,2,2,At Risk
ORD17186,CUST8185,Rahul Sharma,PROD7286,Treadmill,Accessories,4/4/2026,13,7792,101296,North,Credit Card,April    ,2026,CUST3616,1,1,20295,2,2,2,At Risk
ORD17187,CUST8186,Neha Gupta,PROD7287,Moisturizer,Skin Care,4/4/2026,10,207,2070,West,Cod,April    ,2026,CUST21934,1,1,20300,2,2,2,At Risk
ORD17188,CUST8187,Rahul Sharma,PROD7288,Board Game,Game,4/4/2026,10,9987,99870,South,Upi,April    ,2026,CUST25313,1,1,20304,2,2,2,At Risk
ORD17189,CUST8188,Arjun Reddy,PROD7289,Phone Case,Accessories,4/4/2026,2,9493,18986,North,Credit Card,April    ,2026,CUST3937,1,1,20317,2,2,2,At Risk
ORD17190,CUST8189,John Mathew,PROD7290,Cushion,Home Decor,4/4/2026,6,3677,22062,East,Debit Card,April    ,2026,CUST17726,1,1,20319,2,2,2,At Risk
ORD17191,CUST8190,Daniel George,PROD7291,Smartwatch,Accessories,4/4/2026,17,1510,25670,North,Credit Card,April    ,2026,CUST20031,1,1,20320,2,2,2,At Risk
ORD17192,CUST8191,Ali Khan,PROD7292,Keyboard,Electronics,4/4/2026,3,1913,5739,West,Cod,April    ,2026,CUST6109,1,1,20320,2,2,2,At Risk
ORD17193,CUST8192,Rajesh Yadav,PROD7293,Flip Flops,Fashion,4/4/2026,16,8894,142304,South,Upi,April    ,2026,CUST23095,1,1,20320,2,2,2,At Risk
ORD17194,CUST8193,Ramesh Gupta,PROD7294,Hoodie,Fashion,4/4/2026,2,1527,3054,North,Credit Card,April    ,2026,CUST26151,1,1,20320,2,2,2,At Risk
ORD17195,CUST8194,Harsh Vardhan,PROD7295,Sunglasses,Accessories,4/4/2026,3,2094,6282,East,Debit Card,April    ,2026,CUST24640,1,1,20322,2,2,2,At Risk
ORD17196,CUST8195,Aditya Roy,PROD7296,Wardrobe,Furniture,4/4/2026,16,1345,21520,North,Credit Card,April    ,2026,CUST10141,1,1,20325,2,2,2,At Risk
ORD17197,CUST8196,Priya Verma,PROD7297,Toaster,Electronics,4/4/2026,19,5573,105887,West,Cod,April    ,2026,CUST23634,1,1,20330,2,2,2,At Risk
ORD17198,CUST8197,Sneha Iyer,PROD7298,Marker,Stationary,4/4/2026,8,5184,41472,South,Upi,April    ,2026,CUST17683,1,1,20340,2,2,2,At Risk
ORD17199,CUST8198,David Thomas,PROD7299,Shampoo,Skin Care,4/4/2026,17,983,16711,North,Credit Card,April    ,2026,CUST8619,1,1,20340,2,2,2,At Risk
ORD17200,CUST8199,Rachel D'Silva,PROD7300,Bluetooth Headphones,Electronics,4/4/2026,9,2570,23130,East,Debit Card,April    ,2026,CUST18888,1,1,20343,2,2,2,At Risk
ORD17201,CUST8200,Omar Sheikh,PROD7301,Mouse,Electronics,4/4/2026,18,9137,164466,North,Credit Card,April    ,2026,CUST13678,1,1,20349,2,2,2,At Risk
ORD17202,CUST8201,Sunita Mishra,PROD7302,Heels,Fashion,4/4/2026,5,395,1975,West,Cod,April    ,2026,CUST3994,1,1,20350,2,2,2,At Risk
ORD17203,CUST8202,Suresh Agarwal,PROD7303,Sweater,Fashion,4/4/2026,1,9327,9327,South,Upi,April    ,2026,CUST4785,1,1,20352,2,2,2,At Risk
ORD17204,CUST8203,Ritika Kapoor,PROD7304,Cap,Fashion,4/4/2026,9,1034,9306,North,Credit Card,April    ,2026,CUST14637,1,1,20352,2,2,2,At Risk
ORD17205,CUST8204,Shruti Das,PROD7305,Study Table,Furniture,4/4/2026,8,6068,48544,East,Debit Card,April    ,2026,CUST16304,1,1,20355,2,2,2,At Risk
ORD17206,CUST8205,Amit Singh,PROD7306,Induction Cooktop,Electronics,4/4/2026,3,3462,10386,North,Credit Card,April    ,2026,CUST19469,1,1,20355,2,2,2,At Risk
ORD17207,CUST8206,Karan Malhotra,PROD7307,Marker,Stationary,4/4/2026,2,2369,4738,West,Cod,April    ,2026,CUST22948,1,1,20358,2,2,2,At Risk
ORD17208,CUST8207,Michael D'Souza,PROD7308,Diary,Stationary,4/4/2026,5,2408,12040,South,Upi,April    ,2026,CUST8112,1,1,20363,2,2,2,At Risk
ORD17209,CUST8208,Maria Fernandes,PROD7309,Bluetooth Headphones,Electronics,4/4/2026,12,899,10788,North,Credit Card,April    ,2026,CUST2459,1,1,20371,2,2,2,At Risk
ORD17210,CUST8209,Imran Hussain,PROD7310,Heels,Fashion,4/4/2026,8,2061,16488,East,Debit Card,April    ,2026,CUST5036,1,1,20375,2,2,2,At Risk
ORD17211,CUST8210,Deepak Tiwari,PROD7311,Hair Oil,Skin Care,4/4/2026,10,8013,80130,North,Credit Card,April    ,2026,CUST2310,1,1,20384,2,2,2,At Risk
ORD17212,CUST8211,Anita Jain,PROD7312,Wireless Earbuds,Electronics,4/4/2026,10,4834,48340,West,Cod,April    ,2026,CUST21272,1,1,20390,2,2,2,At Risk
ORD17213,CUST8212,Varun Dhawan,PROD7313,Monitor,Electronics,4/4/2026,6,262,1572,South,Upi,April    ,2026,CUST21471,1,1,20390,2,2,2,At Risk
ORD17214,CUST8213,Akash Chatterjee,PROD7314,Boots,Fashion,4/4/2026,9,9974,89766,North,Credit Card,April    ,2026,CUST8662,1,1,20391,2,2,2,At Risk
ORD17215,CUST8214,Neha Gupta,PROD7315,Kurta,Fashion,4/4/2026,16,3994,63904,East,Debit Card,April    ,2026,CUST13030,1,1,20394,2,2,2,At Risk
ORD17216,CUST8215,Simran Kaur,PROD7316,Sandals,Fashion,4/4/2026,9,6571,59139,North,Credit Card,April    ,2026,CUST9584,1,1,20394,2,2,2,At Risk
ORD17217,CUST8216,Chris Fernandes,PROD7317,Printer,Electronics,4/4/2026,14,9058,126812,West,Cod,April    ,2026,CUST23714,1,1,20394,2,2,2,At Risk
ORD17218,CUST8217,Samuel Joseph,PROD7318,Saree,Fashion,4/4/2026,6,484,2904,South,Upi,April    ,2026,CUST16600,1,1,20408,2,2,2,At Risk
ORD17219,CUST8218,Faizan Ansari,PROD7319,Coffee Maker,Electronics,4/4/2026,8,4807,38456,North,Credit Card,April    ,2026,CUST19146,1,1,20409,2,2,2,At Risk
ORD17220,CUST8219,Kavita Shukla,PROD7320,File Folder,Stationary,4/4/2026,1,9769,9769,East,Debit Card,April    ,2026,CUST21328,1,1,20420,2,2,2,At Risk
ORD17221,CUST8220,Nitin Bansal,PROD7321,Laptop,Electronics,4/4/2026,20,2464,49280,North,Credit Card,April    ,2026,CUST17567,1,1,20420,2,2,2,At Risk
ORD17222,CUST8221,Tanya Sharma,PROD7322,Shoes,Fashion,4/4/2026,7,5453,38171,West,Cod,April    ,2026,CUST24021,1,1,20421,2,2,2,At Risk
ORD17223,CUST8222,Priyanshu Singh,PROD7323,Phone,Electronics,4/4/2026,14,9933,139062,South,Upi,April    ,2026,CUST23954,1,1,20423,2,2,2,At Risk
ORD17224,CUST8223,Rohit Kumar,PROD7324,Headphones,Electronics,4/4/2026,1,8508,8508,North,Credit Card,April    ,2026,CUST5042,1,1,20425,2,2,2,At Risk
ORD17225,CUST8224,Gurpreet Singh,PROD7325,Desk,Furniture,4/4/2026,19,3568,67792,East,Debit Card,April    ,2026,CUST9493,1,1,20428,2,2,2,At Risk
ORD17226,CUST8225,Anthony Rodrigues,PROD7326,Laptop,Electronics,4/4/2026,18,3020,54360,North,Credit Card,April    ,2026,CUST3352,1,1,20430,2,2,2,At Risk
ORD17227,CUST8226,Yash Thakur,PROD7327,Dslr Camera,Electronics,4/4/2026,10,4367,43670,West,Cod,April    ,2026,CUST21268,1,1,20440,2,2,2,At Risk
ORD17228,CUST8227,Sana Khan,PROD7328,Running Shoes,Fashion,4/4/2026,19,3918,74442,South,Upi,April    ,2026,CUST9027,1,1,20442,2,2,2,At Risk
ORD17229,CUST8228,Mukesh Chauhan,PROD7329,T-Shirt,Fashion,4/4/2026,4,8907,35628,North,Credit Card,April    ,2026,CUST20086,1,1,20444,2,2,2,At Risk
ORD17230,CUST8229,Komal Arora,PROD7330,Handbag,Accessories,4/4/2026,8,6838,54704,East,Debit Card,April    ,2026,CUST24872,1,1,20447,2,2,2,At Risk
ORD17231,CUST8230,Yash Thakur,PROD7331,Dining Table,Furniture,4/4/2026,19,606,11514,North,Credit Card,April    ,2026,CUST14846,1,1,20448,2,2,2,At Risk
ORD17232,CUST8231,Nikita Sharma,PROD7332,Coffee Maker,Electronics,4/4/2026,8,5129,41032,West,Cod,April    ,2026,CUST26083,1,1,20448,2,2,2,At Risk
ORD17233,CUST8232,Anjali Mehta,PROD7333,Table Lamp,Home Decor,4/4/2026,12,2780,33360,South,Upi,April    ,2026,CUST7046,1,1,20451,2,2,2,At Risk
ORD17234,CUST8233,Manpreet Kaur,PROD7334,Notebook,Stationary,4/4/2026,12,2360,28320,North,Credit Card,April    ,2026,CUST4369,1,1,20460,2,2,2,At Risk
ORD17235,CUST8234,Kevin D'Costa,PROD7335,Water Bottle,Accessories,4/4/2026,8,8846,70768,East,Debit Card,April    ,2026,CUST17310,1,1,20460,2,2,2,At Risk
ORD17236,CUST8235,Chris Fernandes,PROD7336,Gym Dumbbells,Accessories,4/4/2026,15,8583,128745,North,Credit Card,April    ,2026,CUST17140,1,1,20460,2,2,2,At Risk
ORD17237,CUST8236,Ayesha Siddiqui,PROD7337,Perfume,Accessories,4/4/2026,6,3137,18822,West,Cod,April    ,2026,CUST8374,1,1,20461,2,2,2,At Risk
ORD17238,CUST8237,Rekha Pandey,PROD7338,Toy Car,Toy,4/4/2026,13,2776,36088,South,Upi,April    ,2026,CUST17725,1,1,20466,2,2,2,At Risk
ORD17239,CUST8238,Bharath Gaur,PROD7339,Mobile Charger,Electronics,4/4/2026,15,5597,83955,North,Credit Card,April    ,2026,CUST12444,1,1,20468,2,2,2,At Risk
ORD17240,CUST8239,Megha Saxena,PROD7340,Curtains,Home Decor,4/4/2026,8,2029,16232,East,Debit Card,April    ,2026,CUST2259,1,1,20472,2,2,2,At Risk
ORD17241,CUST8240,Vikram Patel,PROD7341,Smartphone,Electronics,4/4/2026,14,8824,123536,North,Credit Card,April    ,2026,CUST8492,1,1,20472,2,2,2,At Risk
ORD17242,CUST8241,Harpreet Singh,PROD7342,Webcam,Electronics,4/4/2026,16,8156,130496,West,Cod,April    ,2026,CUST22344,1,1,20472,2,2,2,At Risk
ORD17243,CUST8242,Paul Joseph,PROD7343,Sneakers,Fashion,4/4/2026,19,763,14497,South,Upi,April    ,2026,CUST22764,1,1,20472,2,2,2,At Risk
ORD17244,CUST8243,Pooja Joshi,PROD7344,Shirt,Fashion,4/4/2026,2,6586,13172,North,Credit Card,April    ,2026,CUST24675,1,1,20480,2,2,2,At Risk
ORD17245,CUST8244,Jasleen Kaur,PROD7345,Backpack,Accessories,4/4/2026,12,9274,111288,East,Debit Card,April    ,2026,CUST8642,1,1,20482,2,2,2,At Risk
ORD17246,CUST8245,Rahul Sharma,PROD7346,Office Chair,Home Decor,4/4/2026,13,1380,17940,North,Credit Card,April    ,2026,CUST12045,1,1,20484,2,2,2,At Risk
ORD17247,CUST8246,Priya Verma,PROD7347,Blender,Electronics,4/4/2026,2,4476,8952,West,Cod,April    ,2026,CUST19790,1,1,20485,2,2,2,At Risk
ORD17248,CUST8247,Amit Singh,PROD7348,Ceiling Light,Electronics,4/4/2026,3,5140,15420,South,Upi,April    ,2026,CUST18220,1,1,20488,2,2,2,At Risk
ORD17249,CUST8248,Rahul Sharma,PROD7349,Pen,Stationary,4/4/2026,1,3416,3416,North,Credit Card,April    ,2026,CUST10306,1,1,20492,2,2,2,At Risk
ORD17250,CUST8249,Neha Gupta,PROD7350,Lunch Box,Home ,4/4/2026,7,230,1610,East,Debit Card,April    ,2026,CUST22564,1,1,20500,2,2,2,At Risk
ORD17251,CUST8250,Rahul Sharma,PROD7351,Yoga Mat,Accessories,4/4/2026,18,9983,179694,North,Credit Card,April    ,2026,CUST17321,1,1,20504,2,2,2,At Risk
ORD17252,CUST8251,Arjun Reddy,PROD7352,Deodorant,Accessories,4/4/2026,13,2904,37752,West,Cod,April    ,2026,CUST2630,1,1,20512,2,2,2,At Risk
ORD17253,CUST8252,John Mathew,PROD7353,Teddy Bear,Toy,4/4/2026,8,7548,60384,South,Upi,April    ,2026,CUST22317,1,1,20514,2,2,2,At Risk
ORD17254,CUST8253,Daniel George,PROD7354,Laptop Bag,Accessories,4/4/2026,8,1606,12848,North,Credit Card,April    ,2026,CUST10346,1,1,20517,2,2,2,At Risk
ORD17255,CUST8254,Ali Khan,PROD7355,Bedsheet,Home Decor,4/4/2026,6,4454,26724,East,Debit Card,April    ,2026,CUST21927,1,1,20520,2,2,2,At Risk
ORD17256,CUST8255,Rajesh Yadav,PROD7356,Tablet,Electronics,4/4/2026,19,7402,140638,North,Credit Card,April    ,2026,CUST20376,1,1,20523,2,2,2,At Risk
ORD17257,CUST8256,Ramesh Gupta,PROD7357,Power Bank,Electronics,4/4/2026,20,2944,58880,West,Cod,April    ,2026,CUST13519,1,1,20526,2,2,2,At Risk
ORD17258,CUST8257,Harsh Vardhan,PROD7358,Formal Shoes,Fashion,4/4/2026,16,6173,98768,South,Upi,April    ,2026,CUST10564,1,1,20538,2,2,2,At Risk
ORD17259,CUST8258,Aditya Roy,PROD7359,Jeans,Fashion,4/4/2026,1,8418,8418,North,Credit Card,April    ,2026,CUST9939,1,1,20538,2,2,2,At Risk
ORD17260,CUST8259,Priya Verma,PROD7360,Wallet,Accessories,4/4/2026,3,5076,15228,East,Debit Card,April    ,2026,CUST6305,1,1,20540,2,2,2,At Risk
ORD17261,CUST8260,Sneha Iyer,PROD7361,Sofa,Furniture,4/4/2026,12,739,8868,North,Credit Card,April    ,2026,CUST12278,1,1,20552,2,2,2,At Risk
ORD17262,CUST8261,David Thomas,PROD7362,Microwave Oven,Home,4/4/2026,6,6751,40506,West,Cod,April    ,2026,CUST8311,1,1,20556,2,2,2,At Risk
ORD17263,CUST8262,Rachel D'Silva,PROD7363,Floor Lamp,Home Decor,4/4/2026,6,331,1986,South,Upi,April    ,2026,CUST9767,1,1,20568,2,2,2,At Risk
ORD17264,CUST8263,Omar Sheikh,PROD7364,Pencil,Stationary,4/4/2026,7,6764,47348,North,Credit Card,April    ,2026,CUST25554,1,1,20570,2,2,2,At Risk
ORD17265,CUST8264,Sunita Mishra,PROD7365,Travel Mug,Accessories,4/4/2026,10,6842,68420,East,Debit Card,April    ,2026,CUST21932,1,1,20580,2,2,2,At Risk
ORD17266,CUST8265,Suresh Agarwal,PROD7366,Skipping Rope,Accessories,4/4/2026,9,7045,63405,North,Credit Card,April    ,2026,CUST10251,1,1,20586,2,2,2,At Risk
ORD17267,CUST8266,Ritika Kapoor,PROD7367,Face Wash,Skin Care,4/4/2026,6,1039,6234,West,Cod,April    ,2026,CUST7737,1,1,20586,2,2,2,At Risk
ORD17268,CUST8267,Shruti Das,PROD7368,Puzzle Game,Game,4/4/2026,6,2166,12996,South,Upi,April    ,2026,CUST7296,1,1,20589,2,2,2,At Risk
ORD17269,CUST8268,Amit Singh,PROD7369,Screen Protector,Electronics,4/4/2026,16,5728,91648,North,Credit Card,April    ,2026,CUST17100,1,1,20590,2,2,2,At Risk
ORD17270,CUST8269,Karan Malhotra,PROD7370,Pillow,Home Decor,4/4/2026,5,1956,9780,East,Debit Card,April    ,2026,CUST7800,1,1,20592,2,2,2,At Risk
ORD17271,CUST8270,Michael D'Souza,PROD7371,Gaming Console,Electronics,4/4/2026,20,399,7980,North,Credit Card,April    ,2026,CUST12941,1,1,20592,2,2,2,At Risk
ORD17272,CUST8271,Maria Fernandes,PROD7372,Usb Cable,Electronics,4/4/2026,4,809,3236,West,Cod,April    ,2026,CUST13514,1,1,20594,2,2,2,At Risk
ORD17273,CUST8272,Imran Hussain,PROD7373,Sandals,Fashion,4/4/2026,4,1080,4320,South,Upi,April    ,2026,CUST24452,1,1,20598,2,2,2,At Risk
ORD17274,CUST8273,Deepak Tiwari,PROD7374,Jacket,Fashion,4/4/2026,13,6798,88374,North,Credit Card,April    ,2026,CUST21556,1,1,20600,2,2,2,At Risk
ORD17275,CUST8274,Anita Jain,PROD7375,Belt,Accessories,4/4/2026,13,3911,50843,East,Debit Card,April    ,2026,CUST15943,1,1,20600,2,2,2,At Risk
ORD17276,CUST8275,Varun Dhawan,PROD7376,Set Bed,Home Decor,4/4/2026,3,700,2100,North,Credit Card,April    ,2026,CUST10304,1,1,20601,2,2,2,At Risk
ORD17277,CUST8276,Akash Chatterjee,PROD7377,Electric Kettle,Electronics,4/4/2026,4,3565,14260,West,Cod,April    ,2026,CUST9194,1,1,20601,2,2,2,At Risk
ORD17278,CUST8277,Neha Gupta,PROD7378,Led Bulb,Electronics,4/4/2026,8,5636,45088,South,Upi,April    ,2026,CUST8591,1,1,20610,2,2,2,At Risk
ORD17279,CUST8278,Simran Kaur,PROD7379,Eraser,Stationary,4/4/2026,20,331,6620,North,Credit Card,April    ,2026,CUST25518,1,1,20610,2,2,2,At Risk
ORD17280,CUST8279,Chris Fernandes,PROD7380,Thermos,Home,4/4/2026,10,1505,15050,East,Debit Card,April    ,2026,CUST23653,1,1,20620,2,2,2,At Risk
ORD17281,CUST8280,Samuel Joseph,PROD7381,Treadmill,Accessories,4/4/2026,4,6708,26832,North,Credit Card,April    ,2026,CUST24334,1,1,20628,2,2,2,At Risk
ORD17282,CUST8281,Faizan Ansari,PROD7382,Moisturizer,Skin Care,4/4/2026,4,3206,12824,West,Cod,April    ,2026,CUST10840,1,1,20631,2,2,2,At Risk
ORD17283,CUST8282,Kavita Shukla,PROD7383,Board Game,Game,4/4/2026,15,2423,36345,South,Upi,April    ,2026,CUST4905,1,1,20635,2,2,2,At Risk
ORD17284,CUST8283,Nitin Bansal,PROD7384,Phone Case,Accessories,4/4/2026,12,8169,98028,North,Credit Card,April    ,2026,CUST7480,1,1,20640,2,2,2,At Risk
ORD17285,CUST8284,Tanya Sharma,PROD7385,Cushion,Home Decor,4/4/2026,11,7502,82522,East,Debit Card,April    ,2026,CUST13813,1,1,20640,2,2,2,At Risk
ORD17286,CUST8285,Priyanshu Singh,PROD7386,Smartwatch,Accessories,4/4/2026,5,6301,31505,North,Credit Card,April    ,2026,CUST22133,1,1,20640,2,2,2,At Risk
ORD17287,CUST8286,Rohit Kumar,PROD7387,Keyboard,Electronics,4/4/2026,1,1668,1668,West,Cod,April    ,2026,CUST25739,1,1,20645,2,2,2,At Risk
ORD17288,CUST8287,Gurpreet Singh,PROD7388,Flip Flops,Fashion,4/4/2026,2,683,1366,South,Upi,April    ,2026,CUST6585,1,1,20646,2,2,2,At Risk
ORD17289,CUST8288,Anthony Rodrigues,PROD7389,Hoodie,Fashion,4/4/2026,3,3321,9963,North,Credit Card,April    ,2026,CUST17440,1,1,20652,2,2,2,At Risk
ORD17290,CUST8289,Yash Thakur,PROD7390,Sunglasses,Accessories,4/4/2026,19,8265,157035,East,Debit Card,April    ,2026,CUST25219,1,1,20652,2,2,2,At Risk
ORD17291,CUST8290,Sana Khan,PROD7391,Wardrobe,Furniture,4/4/2026,18,2048,36864,North,Credit Card,April    ,2026,CUST24893,1,1,20655,2,2,2,At Risk
ORD17292,CUST8291,Mukesh Chauhan,PROD7392,Toaster,Electronics,4/4/2026,7,4293,30051,West,Cod,April    ,2026,CUST6666,1,1,20658,2,2,2,At Risk
ORD17293,CUST8292,Komal Arora,PROD7393,Marker,Stationary,4/4/2026,19,4735,89965,South,Upi,April    ,2026,CUST20371,1,1,20660,2,2,2,At Risk
ORD17294,CUST8293,Yash Thakur,PROD7394,Shampoo,Skin Care,4/4/2026,11,3593,39523,North,Credit Card,April    ,2026,CUST10922,1,1,20670,2,2,2,At Risk
ORD17295,CUST8294,Nikita Sharma,PROD7395,Bluetooth Headphones,Electronics,4/4/2026,6,6952,41712,East,Debit Card,April    ,2026,CUST16086,1,1,20672,2,2,2,At Risk
ORD17296,CUST8295,Anjali Mehta,PROD7396,Mouse,Electronics,4/4/2026,15,4941,74115,North,Credit Card,April    ,2026,CUST20631,1,1,20685,2,2,2,At Risk
ORD17297,CUST8296,Manpreet Kaur,PROD7397,Heels,Fashion,4/4/2026,6,1052,6312,West,Cod,April    ,2026,CUST24525,1,1,20694,2,2,2,At Risk
ORD17298,CUST8297,Kevin D'Costa,PROD7398,Sweater,Fashion,4/4/2026,17,7064,120088,South,Upi,April    ,2026,CUST2803,1,1,20694,2,2,2,At Risk
ORD17299,CUST8298,Chris Fernandes,PROD7399,Cap,Fashion,4/4/2026,3,7550,22650,North,Credit Card,April    ,2026,CUST25994,1,1,20696,2,2,2,At Risk
ORD17300,CUST8299,Ayesha Siddiqui,PROD7400,Study Table,Furniture,4/4/2026,17,5357,91069,East,Debit Card,April    ,2026,CUST23921,1,1,20700,2,2,2,At Risk
ORD17301,CUST8300,Rekha Pandey,PROD7401,Induction Cooktop,Electronics,4/4/2026,8,1307,10456,North,Credit Card,April    ,2026,CUST20497,1,1,20700,2,2,2,At Risk
ORD17302,CUST8301,Bharath Gaur,PROD7402,Marker,Stationary,4/4/2026,4,7582,30328,West,Cod,April    ,2026,CUST20186,1,1,20704,2,2,2,At Risk
ORD17303,CUST8302,Megha Saxena,PROD7403,Diary,Stationary,4/4/2026,4,5183,20732,South,Upi,April    ,2026,CUST12013,1,1,20710,2,2,2,At Risk
ORD17304,CUST8303,Vikram Patel,PROD7404,Bluetooth Headphones,Electronics,4/4/2026,20,2767,55340,North,Credit Card,April    ,2026,CUST15343,1,1,20710,2,2,2,At Risk
ORD17305,CUST8304,Harpreet Singh,PROD7405,Heels,Fashion,4/4/2026,10,7790,77900,East,Debit Card,April    ,2026,CUST7844,1,1,20712,2,2,2,At Risk
ORD17306,CUST8305,Paul Joseph,PROD7406,Hair Oil,Skin Care,4/4/2026,6,7131,42786,North,Credit Card,April    ,2026,CUST22722,1,1,20730,2,2,2,At Risk
ORD17307,CUST8306,Pooja Joshi,PROD7407,Wireless Earbuds,Electronics,4/4/2026,15,6388,95820,West,Cod,April    ,2026,CUST8302,1,1,20732,2,2,2,At Risk
ORD17308,CUST8307,Jasleen Kaur,PROD7408,Monitor,Electronics,4/4/2026,15,4968,74520,South,Upi,April    ,2026,CUST16318,1,1,20732,2,2,2,At Risk
ORD17309,CUST8308,Rahul Sharma,PROD7409,Boots,Fashion,4/4/2026,10,848,8480,North,Credit Card,April    ,2026,CUST5758,1,1,20735,2,2,2,At Risk
ORD17310,CUST8309,Priya Verma,PROD7410,Kurta,Fashion,4/4/2026,14,1257,17598,East,Debit Card,April    ,2026,CUST21326,1,1,20736,2,2,2,At Risk
ORD17311,CUST8310,Amit Singh,PROD7411,Sandals,Fashion,4/4/2026,7,3434,24038,North,Credit Card,April    ,2026,CUST14229,1,1,20736,2,2,2,At Risk
ORD17312,CUST8311,Rahul Sharma,PROD7412,Printer,Electronics,4/4/2026,9,2284,20556,West,Cod,April    ,2026,CUST10906,1,1,20740,2,2,2,At Risk
ORD17313,CUST8312,Neha Gupta,PROD7413,Saree,Fashion,4/4/2026,12,4728,56736,South,Upi,April    ,2026,CUST11256,1,1,20745,2,2,2,At Risk
ORD17314,CUST8313,Rahul Sharma,PROD7414,Coffee Maker,Electronics,4/4/2026,17,9668,164356,North,Credit Card,April    ,2026,CUST17767,1,1,20754,2,2,2,At Risk
ORD17315,CUST8314,Arjun Reddy,PROD7415,File Folder,Stationary,4/4/2026,16,3985,63760,East,Debit Card,April    ,2026,CUST10379,1,1,20754,2,2,2,At Risk
ORD17316,CUST8315,John Mathew,PROD7416,Laptop,Electronics,4/4/2026,20,9958,199160,North,Credit Card,April    ,2026,CUST26135,1,1,20772,2,2,2,At Risk
ORD17317,CUST8316,Daniel George,PROD7417,Shoes,Fashion,4/4/2026,11,3391,37301,West,Cod,April    ,2026,CUST22022,1,1,20775,2,2,2,At Risk
ORD17318,CUST8317,Ali Khan,PROD7418,Phone,Electronics,4/4/2026,19,7661,145559,South,Upi,April    ,2026,CUST9985,1,1,20776,2,2,2,At Risk
ORD17319,CUST8318,Rajesh Yadav,PROD7419,Headphones,Electronics,4/4/2026,15,3375,50625,North,Credit Card,April    ,2026,CUST9123,1,1,20780,2,2,2,At Risk
ORD17320,CUST8319,Ramesh Gupta,PROD7420,Desk,Furniture,4/4/2026,14,7859,110026,East,Debit Card,April    ,2026,CUST13575,1,1,20784,2,2,2,At Risk
ORD17321,CUST8320,Harsh Vardhan,PROD7421,Laptop,Electronics,4/4/2026,5,9637,48185,North,Credit Card,April    ,2026,CUST6237,1,1,20790,2,2,2,At Risk
ORD17322,CUST8321,Aditya Roy,PROD7422,Dslr Camera,Electronics,4/4/2026,2,2479,4958,West,Cod,April    ,2026,CUST16228,1,1,20811,2,2,2,At Risk
ORD17323,CUST8322,Priya Verma,PROD7423,Running Shoes,Fashion,4/4/2026,6,8168,49008,South,Upi,April    ,2026,CUST4523,1,1,20812,2,2,2,At Risk
ORD17324,CUST8323,Sneha Iyer,PROD7424,T-Shirt,Fashion,4/4/2026,19,8847,168093,North,Credit Card,April    ,2026,CUST18733,1,1,20813,2,2,2,At Risk
ORD17325,CUST8324,David Thomas,PROD7425,Handbag,Accessories,4/4/2026,2,1285,2570,East,Debit Card,April    ,2026,CUST16748,1,1,20814,2,2,2,At Risk
ORD17326,CUST8325,Rachel D'Silva,PROD7426,Dining Table,Furniture,4/4/2026,19,9246,175674,North,Credit Card,April    ,2026,CUST23559,1,1,20814,2,2,2,At Risk
ORD17327,CUST8326,Omar Sheikh,PROD7427,Coffee Maker,Electronics,4/4/2026,16,1970,31520,West,Cod,April    ,2026,CUST7545,1,1,20818,2,2,2,At Risk
ORD17328,CUST8327,Sunita Mishra,PROD7428,Table Lamp,Home Decor,4/4/2026,20,1784,35680,South,Upi,April    ,2026,CUST16002,1,1,20820,2,2,2,At Risk
ORD17329,CUST8328,Suresh Agarwal,PROD7429,Notebook,Stationary,4/4/2026,4,6677,26708,North,Credit Card,April    ,2026,CUST22851,1,1,20826,2,2,2,At Risk
ORD17330,CUST8329,Ritika Kapoor,PROD7430,Water Bottle,Accessories,4/4/2026,9,7676,69084,East,Debit Card,April    ,2026,CUST23550,1,1,20826,2,2,2,At Risk
ORD17331,CUST8330,Shruti Das,PROD7431,Gym Dumbbells,Accessories,4/4/2026,8,2672,21376,North,Credit Card,April    ,2026,CUST25449,1,1,20826,2,2,2,At Risk
ORD17332,CUST8331,Amit Singh,PROD7432,Perfume,Accessories,4/4/2026,3,7036,21108,West,Cod,April    ,2026,CUST13237,1,1,20832,2,2,2,At Risk
ORD17333,CUST8332,Karan Malhotra,PROD7433,Toy Car,Toy,4/4/2026,11,5352,58872,South,Upi,April    ,2026,CUST23427,1,1,20844,2,2,2,At Risk
