order_id,customer_id,customer_name,product_id,product_name,category,order_date,quantity,price,revenue,region,payment_method,order_month,order_year
ORD18610,CUST9609,Rohit Kumar,PROD8710,Thermos,Home,2026-04-04,1,4858.00,4858.00,East,Debit Card,April    ,2026
ORD18611,CUST9610,Gurpreet Singh,PROD8711,Treadmill,Accessories,2026-04-04,17,6207.00,105519.00,North,Credit Card,April    ,2026
ORD18612,CUST9611,Anthony Rodrigues,PROD8712,Moisturizer,Skin Care,2026-04-04,4,6424.00,25696.00,West,Cod,April    ,2026
ORD18613,CUST9612,Yash Thakur,PROD8713,Board Game,Game,2026-04-04,1,5733.00,5733.00,South,Upi,April    ,2026
ORD18614,CUST9613,Sana Khan,PROD8714,Phone Case,Accessories,2026-04-04,13,6610.00,85930.00,North,Credit Card,April    ,2026
ORD18615,CUST9614,Mukesh Chauhan,PROD8715,Cushion,Home Decor,2026-04-04,16,9400.00,150400.00,East,Debit Card,April    ,2026
ORD18616,CUST9615,Komal Arora,PROD8716,Smartwatch,Accessories,2026-04-04,19,2926.00,55594.00,North,Credit Card,April    ,2026
ORD18617,CUST9616,Yash Thakur,PROD8717,Keyboard,Electronics,2026-04-04,12,8927.00,107124.00,West,Cod,April    ,2026
ORD18618,CUST9617,Nikita Sharma,PROD8718,Flip Flops,Fashion,2026-04-04,7,4744.00,33208.00,South,Upi,April    ,2026
ORD18619,CUST9618,Anjali Mehta,PROD8719,Hoodie,Fashion,2026-04-04,14,9150.00,128100.00,North,Credit Card,April    ,2026
ORD18620,CUST9619,Manpreet Kaur,PROD8720,Sunglasses,Accessories,2026-04-04,18,4936.00,88848.00,East,Debit Card,April    ,2026
ORD18621,CUST9620,Kevin D'Costa,PROD8721,Wardrobe,Furniture,2026-04-04,5,6201.00,31005.00,North,Credit Card,April    ,2026
ORD18622,CUST9621,Chris Fernandes,PROD8722,Toaster,Electronics,2026-04-04,6,9364.00,56184.00,West,Cod,April    ,2026
ORD18623,CUST9622,Ayesha Siddiqui,PROD8723,Marker,Stationary,2026-04-04,6,6388.00,38328.00,South,Upi,April    ,2026
ORD18624,CUST9623,Rekha Pandey,PROD8724,Shampoo,Skin Care,2026-04-04,19,5069.00,96311.00,North,Credit Card,April    ,2026
ORD18625,CUST9624,Bharath Gaur,PROD8725,Bluetooth Headphones,Electronics,2026-04-04,16,4779.00,76464.00,East,Debit Card,April    ,2026
ORD18626,CUST9625,Megha Saxena,PROD8726,Mouse,Electronics,2026-04-04,10,1538.00,15380.00,North,Credit Card,April    ,2026
ORD18627,CUST9626,Vikram Patel,PROD8727,Heels,Fashion,2026-04-04,12,840.00,10080.00,West,Cod,April    ,2026
ORD18628,CUST9627,Harpreet Singh,PROD8728,Sweater,Fashion,2026-04-04,11,3279.00,36069.00,South,Upi,April    ,2026
ORD18629,CUST9628,Paul Joseph,PROD8729,Cap,Fashion,2026-04-04,15,638.00,9570.00,North,Credit Card,April    ,2026
ORD18630,CUST9629,Pooja Joshi,PROD8730,Study Table,Furniture,2026-04-04,15,9418.00,141270.00,East,Debit Card,April    ,2026
ORD18631,CUST9630,Jasleen Kaur,PROD8731,Induction Cooktop,Electronics,2026-04-04,15,7662.00,114930.00,North,Credit Card,April    ,2026
ORD18632,CUST9631,Rahul Sharma,PROD8732,Marker,Stationary,2026-04-04,12,1521.00,18252.00,West,Cod,April    ,2026
ORD18633,CUST9632,Priya Verma,PROD8733,Diary,Stationary,2026-04-04,6,4297.00,25782.00,South,Upi,April    ,2026
ORD18634,CUST9633,Amit Singh,PROD8734,Bluetooth Headphones,Electronics,2026-04-04,16,6279.00,100464.00,North,Credit Card,April    ,2026
ORD18635,CUST9634,Rahul Sharma,PROD8735,Heels,Fashion,2026-04-04,19,3405.00,64695.00,East,Debit Card,April    ,2026
ORD18636,CUST9635,Neha Gupta,PROD8736,Hair Oil,Skin Care,2026-04-04,20,4137.00,82740.00,North,Credit Card,April    ,2026
ORD18637,CUST9636,Rahul Sharma,PROD8737,Wireless Earbuds,Electronics,2026-04-04,17,2191.00,37247.00,West,Cod,April    ,2026
ORD18638,CUST9637,Arjun Reddy,PROD8738,Monitor,Electronics,2026-04-04,3,9146.00,27438.00,South,Upi,April    ,2026
ORD18639,CUST9638,John Mathew,PROD8739,Boots,Fashion,2026-04-04,16,8870.00,141920.00,North,Credit Card,April    ,2026
ORD18640,CUST9639,Daniel George,PROD8740,Kurta,Fashion,2026-04-04,6,8600.00,51600.00,East,Debit Card,April    ,2026
ORD18641,CUST9640,Ali Khan,PROD8741,Sandals,Fashion,2026-04-04,17,3436.00,58412.00,North,Credit Card,April    ,2026
ORD18642,CUST9641,Rajesh Yadav,PROD8742,Printer,Electronics,2026-04-04,3,4794.00,14382.00,West,Cod,April    ,2026
ORD18643,CUST9642,Ramesh Gupta,PROD8743,Saree,Fashion,2026-04-04,1,1073.00,1073.00,South,Upi,April    ,2026
ORD18644,CUST9643,Harsh Vardhan,PROD8744,Coffee Maker,Electronics,2026-04-04,3,5909.00,17727.00,North,Credit Card,April    ,2026
ORD18645,CUST9644,Aditya Roy,PROD8745,File Folder,Stationary,2026-04-04,20,8529.00,170580.00,East,Debit Card,April    ,2026
ORD18646,CUST9645,Priya Verma,PROD8746,Laptop,Electronics,2026-04-04,1,6580.00,6580.00,North,Credit Card,April    ,2026
ORD18647,CUST9646,Sneha Iyer,PROD8747,Shoes,Fashion,2026-04-04,20,6473.00,129460.00,West,Cod,April    ,2026
ORD18648,CUST9647,David Thomas,PROD8748,Phone,Electronics,2026-04-04,16,5673.00,90768.00,South,Upi,April    ,2026
ORD18649,CUST9648,Rachel D'Silva,PROD8749,Headphones,Electronics,2026-04-04,10,9430.00,94300.00,North,Credit Card,April    ,2026
ORD18650,CUST9649,Omar Sheikh,PROD8750,Desk,Furniture,2026-04-04,13,7137.00,92781.00,East,Debit Card,April    ,2026
ORD18651,CUST9650,Sunita Mishra,PROD8751,Laptop,Electronics,2026-04-04,17,9780.00,166260.00,North,Credit Card,April    ,2026
ORD18652,CUST9651,Suresh Agarwal,PROD8752,Dslr Camera,Electronics,2026-04-04,10,3676.00,36760.00,West,Cod,April    ,2026
ORD18653,CUST9652,Ritika Kapoor,PROD8753,Running Shoes,Fashion,2026-04-04,10,2638.00,26380.00,South,Upi,April    ,2026
ORD18654,CUST9653,Shruti Das,PROD8754,T-Shirt,Fashion,2026-04-04,15,6497.00,97455.00,North,Credit Card,April    ,2026
ORD18655,CUST9654,Amit Singh,PROD8755,Handbag,Accessories,2026-04-04,7,8046.00,56322.00,East,Debit Card,April    ,2026
ORD18656,CUST9655,Karan Malhotra,PROD8756,Dining Table,Furniture,2026-04-04,5,3436.00,17180.00,North,Credit Card,April    ,2026
ORD18657,CUST9656,Michael D'Souza,PROD8757,Coffee Maker,Electronics,2026-04-04,3,1497.00,4491.00,West,Cod,April    ,2026
ORD18658,CUST9657,Maria Fernandes,PROD8758,Table Lamp,Home Decor,2026-04-04,13,4137.00,53781.00,South,Upi,April    ,2026
ORD18659,CUST9658,Imran Hussain,PROD8759,Notebook,Stationary,2026-04-04,1,7692.00,7692.00,North,Credit Card,April    ,2026
ORD18660,CUST9659,Deepak Tiwari,PROD8760,Water Bottle,Accessories,2026-04-04,12,6450.00,77400.00,East,Debit Card,April    ,2026
ORD18661,CUST9660,Anita Jain,PROD8761,Gym Dumbbells,Accessories,2026-04-04,2,1671.00,3342.00,North,Credit Card,April    ,2026
ORD18662,CUST9661,Varun Dhawan,PROD8762,Perfume,Accessories,2026-04-04,20,2879.00,57580.00,West,Cod,April    ,2026
ORD18663,CUST9662,Akash Chatterjee,PROD8763,Toy Car,Toy,2026-04-04,8,482.00,3856.00,South,Upi,April    ,2026
ORD18664,CUST9663,Neha Gupta,PROD8764,Mobile Charger,Electronics,2026-04-04,19,841.00,15979.00,North,Credit Card,April    ,2026
ORD18665,CUST9664,Simran Kaur,PROD8765,Curtains,Home Decor,2026-04-04,5,4770.00,23850.00,East,Debit Card,April    ,2026
ORD18666,CUST9665,Chris Fernandes,PROD8766,Smartphone,Electronics,2026-04-04,4,4063.00,16252.00,North,Credit Card,April    ,2026
ORD18667,CUST9666,Samuel Joseph,PROD8767,Webcam,Electronics,2026-04-04,16,6138.00,98208.00,West,Cod,April    ,2026
ORD18668,CUST9667,Faizan Ansari,PROD8768,Sneakers,Fashion,2026-04-04,1,2267.00,2267.00,South,Upi,April    ,2026
ORD18669,CUST9668,Kavita Shukla,PROD8769,Shirt,Fashion,2026-04-04,7,9988.00,69916.00,North,Credit Card,April    ,2026
ORD18670,CUST9669,Nitin Bansal,PROD8770,Backpack,Accessories,2026-04-04,10,5343.00,53430.00,East,Debit Card,April    ,2026
ORD18671,CUST9670,Tanya Sharma,PROD8771,Office Chair,Home Decor,2026-04-04,6,7724.00,46344.00,North,Credit Card,April    ,2026
ORD18672,CUST9671,Priyanshu Singh,PROD8772,Blender,Electronics,2026-04-04,19,1870.00,35530.00,West,Cod,April    ,2026
ORD18673,CUST9672,Rohit Kumar,PROD8773,Ceiling Light,Electronics,2026-04-04,8,3681.00,29448.00,South,Upi,April    ,2026
ORD18674,CUST9673,Gurpreet Singh,PROD8774,Pen,Stationary,2026-04-04,7,5302.00,37114.00,North,Credit Card,April    ,2026
ORD18675,CUST9674,Anthony Rodrigues,PROD8775,Lunch Box,Home ,2026-04-04,13,3475.00,45175.00,East,Debit Card,April    ,2026
ORD18676,CUST9675,Yash Thakur,PROD8776,Yoga Mat,Accessories,2026-04-04,8,7466.00,59728.00,North,Credit Card,April    ,2026
ORD18677,CUST9676,Sana Khan,PROD8777,Deodorant,Accessories,2026-04-04,4,7556.00,30224.00,West,Cod,April    ,2026
ORD18678,CUST9677,Mukesh Chauhan,PROD8778,Teddy Bear,Toy,2026-04-04,6,8427.00,50562.00,South,Upi,April    ,2026
ORD18679,CUST9678,Komal Arora,PROD8779,Laptop Bag,Accessories,2026-04-04,5,2303.00,11515.00,North,Credit Card,April    ,2026
ORD18680,CUST9679,Yash Thakur,PROD8780,Bedsheet,Home Decor,2026-04-04,9,2453.00,22077.00,East,Debit Card,April    ,2026
ORD18681,CUST9680,Nikita Sharma,PROD8781,Tablet,Electronics,2026-04-04,9,8847.00,79623.00,North,Credit Card,April    ,2026
ORD18682,CUST9681,Anjali Mehta,PROD8782,Power Bank,Electronics,2026-04-04,5,9558.00,47790.00,West,Cod,April    ,2026
ORD18683,CUST9682,Manpreet Kaur,PROD8783,Formal Shoes,Fashion,2026-04-04,7,6412.00,44884.00,South,Upi,April    ,2026
ORD18684,CUST9683,Kevin D'Costa,PROD8784,Jeans,Fashion,2026-04-04,1,4359.00,4359.00,North,Credit Card,April    ,2026
ORD18685,CUST9684,Chris Fernandes,PROD8785,Wallet,Accessories,2026-04-04,20,6823.00,136460.00,East,Debit Card,April    ,2026
ORD18686,CUST9685,Ayesha Siddiqui,PROD8786,Sofa,Furniture,2026-04-04,12,6955.00,83460.00,North,Credit Card,April    ,2026
ORD18687,CUST9686,Rekha Pandey,PROD8787,Microwave Oven,Home,2026-04-04,11,7531.00,82841.00,West,Cod,April    ,2026
ORD18688,CUST9687,Bharath Gaur,PROD8788,Floor Lamp,Home Decor,2026-04-04,11,6103.00,67133.00,South,Upi,April    ,2026
ORD18689,CUST9688,Megha Saxena,PROD8789,Pencil,Stationary,2026-04-04,20,6414.00,128280.00,North,Credit Card,April    ,2026
ORD18690,CUST9689,Vikram Patel,PROD8790,Travel Mug,Accessories,2026-04-04,19,7329.00,139251.00,East,Debit Card,April    ,2026
ORD18691,CUST9690,Harpreet Singh,PROD8791,Skipping Rope,Accessories,2026-04-04,10,9108.00,91080.00,North,Credit Card,April    ,2026
ORD18692,CUST9691,Paul Joseph,PROD8792,Face Wash,Skin Care,2026-04-04,5,7364.00,36820.00,West,Cod,April    ,2026
ORD18693,CUST9692,Pooja Joshi,PROD8793,Puzzle Game,Game,2026-04-04,20,504.00,10080.00,South,Upi,April    ,2026
ORD18694,CUST9693,Jasleen Kaur,PROD8794,Screen Protector,Electronics,2026-04-04,18,9848.00,177264.00,North,Credit Card,April    ,2026
ORD18695,CUST9694,Rahul Sharma,PROD8795,Pillow,Home Decor,2026-04-04,8,4151.00,33208.00,East,Debit Card,April    ,2026
ORD18696,CUST9695,Priya Verma,PROD8796,Gaming Console,Electronics,2026-04-04,10,7232.00,72320.00,North,Credit Card,April    ,2026
ORD18697,CUST9696,Amit Singh,PROD8797,Usb Cable,Electronics,2026-04-04,11,606.00,6666.00,West,Cod,April    ,2026
ORD18698,CUST9697,Rahul Sharma,PROD8798,Sandals,Fashion,2026-04-04,9,7822.00,70398.00,South,Upi,April    ,2026
ORD18699,CUST9698,Neha Gupta,PROD8799,Jacket,Fashion,2026-04-04,13,2613.00,33969.00,North,Credit Card,April    ,2026
ORD18700,CUST9699,Rahul Sharma,PROD8800,Belt,Accessories,2026-04-04,12,4220.00,50640.00,East,Debit Card,April    ,2026
ORD18701,CUST9700,Arjun Reddy,PROD8801,Set Bed,Home Decor,2026-04-04,11,6449.00,70939.00,North,Credit Card,April    ,2026
ORD18702,CUST9701,John Mathew,PROD8802,Electric Kettle,Electronics,2026-04-04,8,9384.00,75072.00,West,Cod,April    ,2026
ORD18703,CUST9702,Daniel George,PROD8803,Led Bulb,Electronics,2026-04-04,6,3668.00,22008.00,South,Upi,April    ,2026
ORD18704,CUST9703,Ali Khan,PROD8804,Eraser,Stationary,2026-04-04,11,9273.00,102003.00,North,Credit Card,April    ,2026
ORD18705,CUST9704,Rajesh Yadav,PROD8805,Thermos,Home,2026-04-04,13,7060.00,91780.00,East,Debit Card,April    ,2026
ORD18706,CUST9705,Ramesh Gupta,PROD8806,Treadmill,Accessories,2026-04-04,20,411.00,8220.00,North,Credit Card,April    ,2026
ORD18707,CUST9706,Harsh Vardhan,PROD8807,Moisturizer,Skin Care,2026-04-04,20,8397.00,167940.00,West,Cod,April    ,2026
ORD18708,CUST9707,Aditya Roy,PROD8808,Board Game,Game,2026-04-04,10,3666.00,36660.00,South,Upi,April    ,2026
ORD18709,CUST9708,Priya Verma,PROD8809,Phone Case,Accessories,2026-04-04,10,2139.00,21390.00,North,Credit Card,April    ,2026
ORD18710,CUST9709,Sneha Iyer,PROD8810,Cushion,Home Decor,2026-04-04,2,2618.00,5236.00,East,Debit Card,April    ,2026
ORD18711,CUST9710,David Thomas,PROD8811,Smartwatch,Accessories,2026-04-04,12,2243.00,26916.00,North,Credit Card,April    ,2026
ORD18712,CUST9711,Rachel D'Silva,PROD8812,Keyboard,Electronics,2026-04-04,1,8258.00,8258.00,West,Cod,April    ,2026
ORD18713,CUST9712,Omar Sheikh,PROD8813,Flip Flops,Fashion,2026-04-04,3,677.00,2031.00,South,Upi,April    ,2026
ORD18714,CUST9713,Sunita Mishra,PROD8814,Hoodie,Fashion,2026-04-04,9,8268.00,74412.00,North,Credit Card,April    ,2026
ORD18715,CUST9714,Suresh Agarwal,PROD8815,Sunglasses,Accessories,2026-04-04,14,5809.00,81326.00,East,Debit Card,April    ,2026
ORD18716,CUST9715,Ritika Kapoor,PROD8816,Wardrobe,Furniture,2026-04-04,10,8671.00,86710.00,North,Credit Card,April    ,2026
ORD18717,CUST9716,Shruti Das,PROD8817,Toaster,Electronics,2026-04-04,8,8132.00,65056.00,West,Cod,April    ,2026
ORD18718,CUST9717,Amit Singh,PROD8818,Marker,Stationary,2026-04-04,6,5305.00,31830.00,South,Upi,April    ,2026
ORD18719,CUST9718,Karan Malhotra,PROD8819,Shampoo,Skin Care,2026-04-04,8,6614.00,52912.00,North,Credit Card,April    ,2026
ORD18720,CUST9719,Michael D'Souza,PROD8820,Bluetooth Headphones,Electronics,2026-04-04,2,3655.00,7310.00,East,Debit Card,April    ,2026
ORD18721,CUST9720,Maria Fernandes,PROD8821,Mouse,Electronics,2026-04-04,2,432.00,864.00,North,Credit Card,April    ,2026
ORD18722,CUST9721,Imran Hussain,PROD8822,Heels,Fashion,2026-04-04,13,743.00,9659.00,West,Cod,April    ,2026
ORD18723,CUST9722,Deepak Tiwari,PROD8823,Sweater,Fashion,2026-04-04,3,7360.00,22080.00,South,Upi,April    ,2026
ORD18724,CUST9723,Anita Jain,PROD8824,Cap,Fashion,2026-04-04,18,8425.00,151650.00,North,Credit Card,April    ,2026
ORD18725,CUST9724,Varun Dhawan,PROD8825,Study Table,Furniture,2026-04-04,1,7719.00,7719.00,East,Debit Card,April    ,2026
ORD18726,CUST9725,Akash Chatterjee,PROD8826,Induction Cooktop,Electronics,2026-04-04,6,1282.00,7692.00,North,Credit Card,April    ,2026
ORD18727,CUST9726,Neha Gupta,PROD8827,Marker,Stationary,2026-04-04,5,2140.00,10700.00,West,Cod,April    ,2026
ORD18728,CUST9727,Simran Kaur,PROD8828,Diary,Stationary,2026-04-04,16,7064.00,113024.00,South,Upi,April    ,2026
ORD18729,CUST9728,Chris Fernandes,PROD8829,Bluetooth Headphones,Electronics,2026-04-04,9,6763.00,60867.00,North,Credit Card,April    ,2026
ORD18730,CUST9729,Samuel Joseph,PROD8830,Heels,Fashion,2026-04-04,12,850.00,10200.00,East,Debit Card,April    ,2026
ORD18731,CUST9730,Faizan Ansari,PROD8831,Hair Oil,Skin Care,2026-04-04,10,8931.00,89310.00,North,Credit Card,April    ,2026
ORD18732,CUST9731,Kavita Shukla,PROD8832,Wireless Earbuds,Electronics,2026-04-04,13,3092.00,40196.00,West,Cod,April    ,2026
ORD18733,CUST9732,Nitin Bansal,PROD8833,Monitor,Electronics,2026-04-04,16,4866.00,77856.00,South,Upi,April    ,2026
ORD18734,CUST9733,Tanya Sharma,PROD8834,Boots,Fashion,2026-04-04,4,8054.00,32216.00,North,Credit Card,April    ,2026
ORD18735,CUST9734,Priyanshu Singh,PROD8835,Kurta,Fashion,2026-04-04,16,3580.00,57280.00,East,Debit Card,April    ,2026
ORD18736,CUST9735,Rohit Kumar,PROD8836,Sandals,Fashion,2026-04-04,1,4861.00,4861.00,North,Credit Card,April    ,2026
ORD18737,CUST9736,Gurpreet Singh,PROD8837,Printer,Electronics,2026-04-04,10,821.00,8210.00,West,Cod,April    ,2026
ORD18738,CUST9737,Anthony Rodrigues,PROD8838,Saree,Fashion,2026-04-04,7,6349.00,44443.00,South,Upi,April    ,2026
ORD18739,CUST9738,Yash Thakur,PROD8839,Coffee Maker,Electronics,2026-04-04,20,3698.00,73960.00,North,Credit Card,April    ,2026
ORD18740,CUST9739,Sana Khan,PROD8840,File Folder,Stationary,2026-04-04,7,8810.00,61670.00,East,Debit Card,April    ,2026
ORD18741,CUST9740,Mukesh Chauhan,PROD8841,Laptop,Electronics,2026-04-04,15,1493.00,22395.00,North,Credit Card,April    ,2026
ORD18742,CUST9741,Komal Arora,PROD8842,Shoes,Fashion,2026-04-04,8,3789.00,30312.00,West,Cod,April    ,2026
ORD18743,CUST9742,Yash Thakur,PROD8843,Phone,Electronics,2026-04-04,6,8400.00,50400.00,South,Upi,April    ,2026
ORD18744,CUST9743,Nikita Sharma,PROD8844,Headphones,Electronics,2026-04-04,20,5001.00,100020.00,North,Credit Card,April    ,2026
ORD18745,CUST9744,Anjali Mehta,PROD8845,Desk,Furniture,2026-04-04,5,955.00,4775.00,East,Debit Card,April    ,2026
ORD18746,CUST9745,Manpreet Kaur,PROD8846,Laptop,Electronics,2026-04-04,8,7401.00,59208.00,North,Credit Card,April    ,2026
ORD18747,CUST9746,Kevin D'Costa,PROD8847,Dslr Camera,Electronics,2026-04-04,12,6154.00,73848.00,West,Cod,April    ,2026
ORD18748,CUST9747,Chris Fernandes,PROD8848,Running Shoes,Fashion,2026-04-04,20,2408.00,48160.00,South,Upi,April    ,2026
ORD18749,CUST9748,Ayesha Siddiqui,PROD8849,T-Shirt,Fashion,2026-04-04,20,2348.00,46960.00,North,Credit Card,April    ,2026
ORD18750,CUST9749,Rekha Pandey,PROD8850,Handbag,Accessories,2026-04-04,9,2904.00,26136.00,East,Debit Card,April    ,2026
ORD18751,CUST9750,Bharath Gaur,PROD8851,Dining Table,Furniture,2026-04-04,16,3760.00,60160.00,North,Credit Card,April    ,2026
ORD18752,CUST9751,Megha Saxena,PROD8852,Coffee Maker,Electronics,2026-04-04,3,819.00,2457.00,West,Cod,April    ,2026
ORD18753,CUST9752,Vikram Patel,PROD8853,Table Lamp,Home Decor,2026-04-04,17,7298.00,124066.00,South,Upi,April    ,2026
ORD18754,CUST9753,Harpreet Singh,PROD8854,Notebook,Stationary,2026-04-04,14,4049.00,56686.00,North,Credit Card,April    ,2026
ORD18755,CUST9754,Paul Joseph,PROD8855,Water Bottle,Accessories,2026-04-04,4,7686.00,30744.00,East,Debit Card,April    ,2026
ORD18756,CUST9755,Pooja Joshi,PROD8856,Gym Dumbbells,Accessories,2026-04-04,12,2896.00,34752.00,North,Credit Card,April    ,2026
ORD18757,CUST9756,Jasleen Kaur,PROD8857,Perfume,Accessories,2026-04-04,15,389.00,5835.00,West,Cod,April    ,2026
ORD18758,CUST9757,Rahul Sharma,PROD8858,Toy Car,Toy,2026-04-04,1,1671.00,1671.00,South,Upi,April    ,2026
ORD18759,CUST9758,Priya Verma,PROD8859,Mobile Charger,Electronics,2026-04-04,5,5397.00,26985.00,North,Credit Card,April    ,2026
ORD18760,CUST9759,Amit Singh,PROD8860,Curtains,Home Decor,2026-04-04,9,2186.00,19674.00,East,Debit Card,April    ,2026
ORD18761,CUST9760,Rahul Sharma,PROD8861,Smartphone,Electronics,2026-04-04,10,8428.00,84280.00,North,Credit Card,April    ,2026
ORD18762,CUST9761,Neha Gupta,PROD8862,Webcam,Electronics,2026-04-04,15,1319.00,19785.00,West,Cod,April    ,2026
ORD18763,CUST9762,Rahul Sharma,PROD8863,Sneakers,Fashion,2026-04-04,14,4998.00,69972.00,South,Upi,April    ,2026
ORD18764,CUST9763,Arjun Reddy,PROD8864,Shirt,Fashion,2026-04-04,2,6082.00,12164.00,North,Credit Card,April    ,2026
ORD18765,CUST9764,John Mathew,PROD8865,Backpack,Accessories,2026-04-04,6,9780.00,58680.00,East,Debit Card,April    ,2026
ORD18766,CUST9765,Daniel George,PROD8866,Office Chair,Home Decor,2026-04-04,19,4846.00,92074.00,North,Credit Card,April    ,2026
ORD18767,CUST9766,Ali Khan,PROD8867,Blender,Electronics,2026-04-04,7,4026.00,28182.00,West,Cod,April    ,2026
ORD18768,CUST9767,Rajesh Yadav,PROD8868,Ceiling Light,Electronics,2026-04-04,12,1714.00,20568.00,South,Upi,April    ,2026
ORD18769,CUST9768,Ramesh Gupta,PROD8869,Pen,Stationary,2026-04-04,15,1332.00,19980.00,North,Credit Card,April    ,2026
ORD18770,CUST9769,Harsh Vardhan,PROD8870,Lunch Box,Home ,2026-04-04,18,2538.00,45684.00,East,Debit Card,April    ,2026
ORD18771,CUST9770,Aditya Roy,PROD8871,Yoga Mat,Accessories,2026-04-04,3,6390.00,19170.00,North,Credit Card,April    ,2026
ORD18772,CUST9771,Priya Verma,PROD8872,Deodorant,Accessories,2026-04-04,5,7147.00,35735.00,West,Cod,April    ,2026
ORD18773,CUST9772,Sneha Iyer,PROD8873,Teddy Bear,Toy,2026-04-04,13,292.00,3796.00,South,Upi,April    ,2026
ORD18774,CUST9773,David Thomas,PROD8874,Laptop Bag,Accessories,2026-04-04,10,5772.00,57720.00,North,Credit Card,April    ,2026
ORD18775,CUST9774,Rachel D'Silva,PROD8875,Bedsheet,Home Decor,2026-04-04,14,2795.00,39130.00,East,Debit Card,April    ,2026
ORD18776,CUST9775,Omar Sheikh,PROD8876,Tablet,Electronics,2026-04-04,4,4799.00,19196.00,North,Credit Card,April    ,2026
ORD18777,CUST9776,Sunita Mishra,PROD8877,Power Bank,Electronics,2026-04-04,18,6341.00,114138.00,West,Cod,April    ,2026
ORD18778,CUST9777,Suresh Agarwal,PROD8878,Formal Shoes,Fashion,2026-04-04,16,2134.00,34144.00,South,Upi,April    ,2026
ORD18779,CUST9778,Ritika Kapoor,PROD8879,Jeans,Fashion,2026-04-04,10,2320.00,23200.00,North,Credit Card,April    ,2026
ORD18780,CUST9779,Shruti Das,PROD8880,Wallet,Accessories,2026-04-04,7,1966.00,13762.00,East,Debit Card,April    ,2026
ORD18781,CUST9780,Amit Singh,PROD8881,Sofa,Furniture,2026-04-04,10,4029.00,40290.00,North,Credit Card,April    ,2026
ORD18782,CUST9781,Karan Malhotra,PROD8882,Microwave Oven,Home,2026-04-04,6,4771.00,28626.00,West,Cod,April    ,2026
ORD18783,CUST9782,Michael D'Souza,PROD8883,Floor Lamp,Home Decor,2026-04-04,1,3288.00,3288.00,South,Upi,April    ,2026
ORD18784,CUST9783,Maria Fernandes,PROD8884,Pencil,Stationary,2026-04-04,7,4195.00,29365.00,North,Credit Card,April    ,2026
ORD18785,CUST9784,Imran Hussain,PROD8885,Travel Mug,Accessories,2026-04-04,20,6655.00,133100.00,East,Debit Card,April    ,2026
ORD18786,CUST9785,Deepak Tiwari,PROD8886,Skipping Rope,Accessories,2026-04-04,1,257.00,257.00,North,Credit Card,April    ,2026
ORD18787,CUST9786,Anita Jain,PROD8887,Face Wash,Skin Care,2026-04-04,19,6401.00,121619.00,West,Cod,April    ,2026
ORD18788,CUST9787,Varun Dhawan,PROD8888,Puzzle Game,Game,2026-04-04,15,7179.00,107685.00,South,Upi,April    ,2026
